sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,gallery,gift_message_available,gr_ean,gr_valid_through,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,,,"Acoustic Guitar/Ibanez","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD-420,0,,,,,,,,,,,,,,,
JG-620,,Default,simple,"Acoustic Guitar","Default Category",base,,,,"2014-06-28 15:39:36",,,,,"<p>The Johnson JG-620 packs all the features you want into an acoustic: a spruce top for a great sound, die-cast tuning machines for precise tuning, inlaid body binding and world famous Martin strings. It is sought for its fabulous tone characterized by its rich basses and crisp trebles. </p>

<p>Features:</p>

    Style: Dreadnought<br \>
    Top: Spruce<br \>
    Back & Sides: White Wood<br \>
    Neck: Nato<br \>
    Finish: Glossy<br \>
    Rosette: Celtic<br \>
    Fretboard: Bound Rosewood<br \>
    Fretboard Inlay: Dot<br \>
    Frets: Nickel, 20<br \>
    Tuners: Die-cast<br \>
    Bridge: Rosewood<br \>
    Pickguard: Black<br \>
    Strings: Martin<br \>
    Scale: 25 3/8""<br \>

<p>Color Options:</p>

    JG-620-N (Natural)<br \>
    JG-620-BL (Blue)<br \>
    JG-620-B (Black)<br \>
    JG-620-R (Red)<br \>
    JG-620-W (White)<br \>
    JG-620-S (Sunburst)<br \>
    JG-624-N (Left-Handed)<br \>",No,,,,,0,/b/u/buy_johnson_jg-620_acoustic_guitar_online_india.jpg,,,,"Buy Online India Free Delivery CoD, Johnson JG-620 Acoustic Guitar, Spruce Top, White Wood Back and Sides, Nato Neck, Die-Cast Tuning Machines",,"Johnson JG-620 Acoustic Guitar Buy Online India Free Delivery CoD",,,"Use config","Use config","Johnson JG-620 Acoustic Guitar",,,"Block after Info Column",,7150.0000,0,"Spruce Top<br \>
White Wood Back and Sides<br \>
Nato Neck<br \>
Die-Cast Tuning Machines<br \>",/b/u/buy_johnson_jg-620_acoustic_guitar_online_india.jpg,,,,,1,2,/b/u/buy_johnson_jg-620_acoustic_guitar_online_india.jpg,,"2014-06-28 15:39:36",johnson-jg-620-acoustic-guitar,johnson-jg-620-acoustic-guitar,4,3.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,F310,0,,,,,,,,,,,,,88,/b/u/buy_johnson_jg-620_acoustic_guitar_online_india.jpg,,1,0
,,,,"Acoustic Guitar/Johnson","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD-220,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V50,0,,,,,,,,,,,,,,,,,
Dunlop-Fretboard-65,,Default,simple,Accessories,"Default Category",base,,,,"2014-07-07 02:21:45",,,,,"Ultimate Lemon Oil will remove grime and return your fretboard to its original luster quickly and easily. And once the dirt is gone, Fretboard 65 will keep it away by providing an invisible sealant against stains and moisture. 4 oz. applicator top. <br \>

Note: Not for use on maple fretboards.<br \>",No,,,,,0,/b/u/buy_dunlop_fretboard_65_ultimate_lemon_oil.jpg,,,,"Buy Online Free Delivery in India. Cash on Delivery (COD). Regular use of Ultimate Lemon Oil will add increase the longevity of your guitar and always keep it shining new. ",,"Buy Dunlop Fretboard 65 Ultimate Lemon Oil Online Free Delivery India. Cash on Delivery (COD)",,,"Use config","Use config","Dunlop Fretboard 65 Ultimate Lemon Oil",,,"Block after Info Column",,500.0000,0,"Regular use of Ultimate Lemon Oil will add increase the longevity of your guitar and always keep it shining new. ",/b/u/buy_dunlop_fretboard_65_ultimate_lemon_oil.jpg,,,,,1,2,/b/u/buy_dunlop_fretboard_65_ultimate_lemon_oil.jpg,,"2014-07-07 02:21:45",dunlop-fretboard-65-ultimate-lemon-oil,dunlop-fretboard-65-ultimate-lemon-oil,4,0.1200,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/b/u/buy_dunlop_fretboard_65_ultimate_lemon_oil.jpg,,1,0
,,,,"Accessories/Guitar Accessories","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA-90CE,,Default,simple,"Acoustic Guitar","Default Category",base,,,,"2014-07-07 05:44:51",,,,,"Cutaway <br \>
Linden top <br \>
Linden Back and Sides <br \>
Quarter Sawn scalloped bracing <br \>
Gloss finished mahogany neck <br \>
Rosewood fingerboard and bridge <br \>
Rosewood capped headstock with Pearloid Washburn logo & stylized W inlay <br \>
Chrome die cast tuners <br \>
Tuner/Preamp System <br \>
Comes equipped with D'Addario strings <br \>",No,,,,,0,/b/u/buy_wa-90ce_washburn_acoustic_electric_guitar.jpg,,,,"Buy Online India, Free Delivery, Cash on Delivery (COD). The Washburn WA-90CE Acoustic Electric Cutaway Guitar is the most affordable branded Acoustic Electric Guitar.",,"Buy Washburn WA-90CE Dreadnought Acoustic Guitar Online India, Free Delivery COD",,,"Use config","Use config","Washburn WA-90CE Dreadnought Acoustic Guitar",,,"Block after Info Column",,9600.0000,0,"The Washburn WA-90CE Acoustic Electric Cutaway Guitar is the most affordable branded Acoustic Electric Guitar that we have come across.
",/b/u/buy_wa-90ce_washburn_acoustic_electric_guitar.jpg,,,,,1,2,/b/u/buy_wa-90ce_washburn_acoustic_electric_guitar.jpg,,"2014-07-07 05:39:24",wa-90ce-dreadnought-acoustic-guitar,wa-90ce-dreadnought-acoustic-guitar,4,3.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,Dove-PRO,0,,,,,,,,,,,88,/b/u/buy_wa-90ce_washburn_acoustic_electric_guitar.jpg,,1,0
,,,,"Acoustic Guitar/Washburn","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJ-220S,,Default,simple,"Acoustic Guitar","Default Category",base,,,,"2014-07-07 06:00:00",,,,,"The AJ-220S has a unique bell-like shape, a larger lower bout, and a small round upperbout which gives this new addition to our Advanced Jumbo family of guitars a unique voice. And the AJ-220S is made with Epiphone’s century’s worth of experience in crafting world-class guitars that are meant to be played.

Acoustic guitar players know it’s difficult to find an instrument that has both a deep bass tone and crisp loud projection. On a small stage with an acoustic band and little amplification, a good acoustic guitar should be able be heard and anchor a band. The AJ220S’s strong and balanced tone will make other acoustic players who have spent much more on their guitars wish they had gone to Epiphone instead. Like all our Epiphone acoustics, the AJ220S is legendary for being easy to set up and for staying in tune so no matter how much playing time you have, it's ready to go.

SPECIFICATIONS <br \>
Top	Solid Sitka Spruce <br \>
Body	Select mahogany <br \>
Neck	mahogany, glued, dove-tail joint <br \>
Neck Profile	SlimTaper™ <br \>
Fingerboard	rosewood <br \>
Fingerboard Inlay	pearloid dot inlay <br \>
Scale	25.5” <br \>
Nut	1.69” <br \>
Hardware	Nickel <br \>
Machine Heads	Premium tuners <br \>
Colors	Natural (NA) <br \>",No,,,,,0,/b/u/buy_epiphone-aj-220s-na_acoustic_guitar_india.jpg,,,,"Buy Online India, Free Delivery, Cash on Delivery (COD). Epiphone AJ-220S Acoustic Guitar.",,"Buy Epiphone AJ-220S Acoustic Guitar Online India, Free Delivery, Cash on Delivery (COD)",,,"Use config","Use config","Epiphone AJ-220S Acoustic Guitar",,,"Block after Info Column",,15000.0000,0,"Solid Sitka Spruce top <br \>
Premium tuners <br \>
Select mahogany body and neck <br \>
",/b/u/buy_epiphone-aj-220s-na_acoustic_guitar_india.jpg,,,,,1,2,/b/u/buy_epiphone-aj-220s-na_acoustic_guitar_india.jpg,,"2014-07-07 05:41:18",epiphone-aj-220s-acoustic-guitar,epiphone-aj-220s-acoustic-guitar,4,3.1000,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,Dove-PRO,0,,,,,,,,,,,88,/b/u/buy_epiphone-aj-220s-na_acoustic_guitar_india.jpg,,1,0
,,,,"Acoustic Guitar/Epiphone","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA-90CE,0,,,,,,,,,,,,,,,
PR-4E,,Default,simple,"Acoustic Guitar","Default Category",base,,,,"2014-07-07 06:26:51",,,,,"The PR-4E features a select Spruce top. The ‘top’ of any acoustic guitar is the source of its “voice” and acts as a kind of soundboard. Spruce is one of the preferred tonewoods when making acoustic guitars for its ability to hold up to hours of playing time in all kinds of venues and still project a rich tone. The PR-4E’s select Spruce top is supported by vintage style X-bracing—just like vintage Epiphone Masterbilts--which not only supports the top but also gives the PR-4E considerable volume and balance for its size. It’s a perfect guitar for singer-songwriters too, and thanks to the quality construction and combination of Spruce and Mahogany, the PR-4E doesn’t suffer from sounding “boomy” or “scooped” like other beginner’s guitars.  The Venetian cutaway allows easy reach to the upper frets and gives the PR-4E a distinctive profile that’s both modern and classic.
 
The PR-4E’s Mahogany body features 5-layer white and black binding and the Mahogany neck has a Rosewood fingerboard, a 1.68” nut, and single layer white binding along the neck.  There are premium die-cast 14:1 ratio machine heads (tuners) on the Epiphone trademark Sloped Dovewing headstock along with a classic 60s era Epiphone logo.

SPECIFICATIONS <br \>

Top	select spruce<br \>
Body	mahogany<br \>
Neck	mahogany<br \>
Fingerboard	rosewood<br \>
Binding	<br \>
Body (5-layer w/b/w/b/w),<br \>
Neck (1-layer white)<br \>
Nut	1.68""<br \>
Bridge	rosewood<br \>
Pickup	under saddle piezo element<br \>
Controls	<br \>
Volume,<br \>
High EQ,<br \>
Middle<br \>
EQ,<br \>
Low EQ,<br \>
Phase<br \>
Machine Head	premium die-cast 14:1 ratio<br \>
Saddle	imitation bone<br \>
Hardware	chrome<br \>
Output	¼""<br \>",No,,,,,0,/b/u/buy_epiphone_pr-4e_acoustic_electric_guitar_india.jpg,,,,"Buy Epiphone PR-4E LTD Acoustic Electric Guitar. Professional sound and quality construction at a great price. Online Free Delivery in India, Cash on Delivery (COD)",,"Buy Epiphone PR-4E LTD Acoustic Electric Guitar Online Free Delivery in India, Cash on Delivery (COD)",,,"Use config","Use config","Epiphone PR-4E LTD Acoustic Electric Guitar",,,"Block after Info Column",,12000.0000,0,"The Epiphone PR-4E Acoustic-Electric guitar has been a best seller since its first release over a decade ago, giving beginners a chance to learn on a guitar that had both professional sound and quality construction at a great price.",/b/u/buy_epiphone_pr-4e_acoustic_electric_guitar_india.jpg,,,,,1,2,/b/u/buy_epiphone_pr-4e_acoustic_electric_guitar_india.jpg,,"2014-07-07 06:31:52",epiphone-pr-4e-acoustic-electric-guitar,epiphone-pr-4e-acoustic-electric-guitar,4,3.1000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,HD-420,0,,,,,,,,,,,,,88,/b/u/buy_epiphone_pr-4e_acoustic_electric_guitar_india.jpg,,1,0
,,,,"Acoustic Guitar/Epiphone","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD-220,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V72ECE,0,,,,,,,,,,,,,,,,,
EXL-MJG-304C,,Default,simple,"Acoustic Guitar","Default Category",base,,,,"2014-07-07 07:15:11",,,,,"40'' SIZE CUT AWAY ACOUSTIC GUITAR WITH FLAMED ON TOP
COLOUR, RDS, BC, BLS, PPS",No,,,,,0,/b/u/buy_exl_mjg-304c_acoustic_guitar_india.jpg,,,,"Buy EXL MJG-304C Acoustic Guitar Online Free Delivery in India, Cash on Delivery (COD). High quality Affordable Acoustic Guitar. Made in Korea",,"Buy EXL MJG-304C Acoustic Guitar Online Free Delivery in India, Cash on Delivery (COD)",,,"Use config","Use config","EXL MJG-304C Acoustic Guitar",,,"Block after Info Column",,4500.0000,0,"High quality Affordable Acoustic Guitar. Made in Korea",/b/u/buy_exl_mjg-304c_acoustic_guitar_india.jpg,,,,,1,2,/b/u/buy_exl_mjg-304c_acoustic_guitar_india.jpg,,"2014-07-07 06:28:42",buy-exl-mjg-304c-acoustic-guitar,buy-exl-mjg-304c-acoustic-guitar,4,2.8000,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,1,1,0.0000,1,0,0,,,,,AWN-15,0,,,,,,,,,,,88,/b/u/buy_exl_mjg-304c_acoustic_guitar_india.jpg,,1,0
,,,,"Acoustic Guitar/EXL","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D20,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMH-4104,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JG-620,0,,,,,,,,,,,,,,,
EXL-MDF-3903,,Default,simple,"Acoustic Guitar","Default Category",base,,,,"2014-07-07 06:27:23",,,,,"39''SIZE CUT AWAY ACOUSTIC GUITAR WITH 4 BAND & TUNER EQUALISER <br \>
COLOUR - BK <br \>",No,,,,,0,/b/u/buy_exl_mdf-3903-eq4_acoustic_guitar_india.jpg,,,,"Buy EXL MDF-3903 EQ4 Acoustic Guitar. Free Delivery in India. Cash on Delivery (COD)",,"Buy EXL MDF-3903 EQ4 Acoustic Guitar. Free Delivery in India. Cash on Delivery (COD)",,,"Use config","Use config","EXL MDF-3903 EQ4 Acoustic Guitar",,,"Block after Info Column",,7500.0000,0,"Affordable High Quality Acoustic Guitars, Made in Korea. ",/b/u/buy_exl_mdf-3903-eq4_acoustic_guitar_india.jpg,,,,,1,2,/b/u/buy_exl_mdf-3903-eq4_acoustic_guitar_india.jpg,,"2014-07-07 06:27:23",exl-mdf-3903-eq4-acoustic-guitar,exl-mdf-3903-eq4-acoustic-guitar,4,3.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,DR-100,0,,,,,,,,,,,88,/b/u/buy_exl_mdf-3903-eq4_acoustic_guitar_india.jpg,,1,0
,,,,"Acoustic Guitar/EXL","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V50,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA-90CE,0,,,,,,,,,,,,,,,
EXL-MDF-3802,,Default,simple,"Acoustic Guitar","Default Category",base,,,,"2014-07-07 06:39:20",,,,,"38''SIZE CUT AWAY ACOUSTIC GUITAR <br \>
COLOUR - BK/RBK <br \>",No,,,,,0,/b/u/buy_exl_mdf-3802_acoustic_guitar_india.jpg,,,,"Buy EXL MDF-3802 Acoustic Guitar Online in India. Free Delivery. Cash on Delivery (COD). Best Quality Affordable Guitars manufactured in Korea",,"Buy EXL MDF-3802 Acoustic Guitar Online in India. Free Delivery. Cash on Delivery (COD)",,,"Use config","Use config","EXL MDF-3802 Acoustic Guitar",,,"Block after Info Column",,4300.0000,0,"Best Quality Affordable Guitars manufactured in Korea",/b/u/buy_exl_mdf-3802_acoustic_guitar_india.jpg,,,,,1,2,/b/u/buy_exl_mdf-3802_acoustic_guitar_india.jpg,,"2014-07-07 06:39:20",exl-mdf-3802-acoustic-guitar,exl-mdf-3802-acoustic-guitar,4,2.7000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,AWN-15,0,,,,,,,,,,,88,/b/u/buy_exl_mdf-3802_acoustic_guitar_india.jpg,,1,0
,,,,"Acoustic Guitar/EXL","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D20,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMH-4104,0,,,,,,,,,,,,,,,
EXL-MJG-305C,,Default,simple,"Acoustic Guitar","Default Category",base,,,,"2014-07-07 07:15:45",,,,,"39'' SIZE CUT AWAY ACOUSTIC GUITAR
COLOURS AVAILABLE IN BK, BLS, PPS, RDS",No,,,,,0,/b/u/buy_exl_mjg_305c_acoustic_guitar_india.jpg,,,,"Buy EXL MJG-305C Acoustic Guitar Online in India. Free Delivery. Cash on Delivery (COD). High Quality Affordable Acoustic Guitar Made in Korea",,"Buy EXL MJG-305C Acoustic Guitar Online in India. Free Delivery. Cash on Delivery (COD)",,,"Use config","Use config","EXL MJG-305C Acoustic Guitar",,,"Block after Info Column",,4500.0000,0,"High Quality Affordable Acoustic Guitar Made in Korea",/b/u/buy_exl_mjg_305c_acoustic_guitar_india.jpg,,,,,1,2,/b/u/buy_exl_mjg_305c_acoustic_guitar_india.jpg,,"2014-08-28 05:40:56",exl-mjg-305c-acoustic-guitar,exl-mjg-305c-acoustic-guitar,4,2.7000,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,AWN-15,0,,,,,,,,,,,88,/b/u/buy_exl_mjg_305c_acoustic_guitar_india.jpg,,1,0
,,,,"Acoustic Guitar/EXL","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D20,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMH-4104,0,,,,,,,,,,,,,,,
ST1C,,Default,simple,"Acoustic Guitar","Default Category",base,,,,"2014-07-07 07:12:59",,,,,"39""cut a way guitar with pickup <br \>
It can be connected to to any Amplifier/Music System or PC/Laptop Mic Inputs <br \>
Fingerboard & Bridge : Rosewood <br \>
Finish : High Gloss, Black <br \>",No,,,,,0,/b/u/buy_kaps_st-1c_kaps_acoustic_guitar.jpg,,,,"Buy KAPS ST1C Acoustic Guitar Online in India. Free Delivery. Cash on Delivery (COD). Grab this super affordable guitar Made in China",,"Buy KAPS ST1C Acoustic Guitar Online in India. Free Delivery. Cash on Delivery (COD)",,,"Use config","Use config","KAPS ST1C Acoustic Guitar",,,"Block after Info Column",,4300.0000,0,"Grab this super affordable guitar Made in China",/b/u/buy_kaps_st-1c_kaps_acoustic_guitar.jpg,,,,,1,2,/b/u/buy_kaps_st-1c_kaps_acoustic_guitar.jpg,,"2014-07-07 07:12:59",kaps-st1c-acoustic-guitar,kaps-st1c-acoustic-guitar,4,2.7000,7.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,EXL-4104-EQ4,0,,,,,,,,,,,88,/b/u/buy_kaps_st-1c_kaps_acoustic_guitar.jpg,,1,0
,,,,"Acoustic Guitar/KAPS","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMH-4104,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXL-MDF-3903,0,,,,,,,,,,,,,,,
ST-1000C,,Default,simple,"Acoustic Guitar","Default Category",base,,,,"2014-07-07 07:27:07",,,,,"41"" cut a way guitar. <br \>
Fitted with in-built tuner. <br \>
It can be connected to to any Amplifier/Music System or Pc/Laptop Mic Inputs. <br \>
Fingerboard & Bridge : Rosewood <br \>
Finish : High Gloss, Natural/Black <br \>",No,,,,,0,/b/u/buy_kaps_st-1000ct_kaps_acoustic_guitar.jpg,,,,"Buy KAPS ST-1000CT Acoustic Guitar Online in India. Free Delivery. Cash on Delivery (COD). ",,"Buy KAPS ST-1000CT Acoustic Guitar Online in India. Free Delivery. Cash on Delivery (COD)",,,"Use config","Use config","KAPS ST-1000CT Acoustic Guitar",,,"Block after Info Column",,5500.0000,0,"Buy the most affordable guitars. Made in China. ",/b/u/buy_kaps_st-1000ct_kaps_acoustic_guitar.jpg,,,,,1,2,/b/u/buy_kaps_st-1000ct_kaps_acoustic_guitar.jpg,,"2014-07-07 07:27:07",kaps-st-1000ct-acoustic-guitar,kaps-st-1000ct-acoustic-guitar,4,2.7000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,AWN-15,0,,,,,,,,,,,88,/b/u/buy_kaps_st-1000ct_kaps_acoustic_guitar.jpg,,1,0
,,,,"Acoustic Guitar/KAPS","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D20,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMH-4104,0,,,,,,,,,,,,,,,
AC1-RhythmVOX,,Default,simple,Accessories,"Default Category",base,,,,"2014-07-07 08:30:01",,,,,"Key Features <br \>
• The AC1 battery-powered VOX mini amp; supercharged with rhythm patterns – and more <br \>
• Includes a total of 66 built-in Rhythm/Song Patterns <br \>
• One extended length additional song pattern <br \>
• Analog circuitry borrowed from the acclaimed amPlug series <br \>
• OVERDRIVE switch provides more sonic variation <br \>
• AUX IN jack for jamming along to your favorite tunes using your CD/MP3 player <br \>
• Accurate and convenient, built-in E-string tuner <br \>
• Six AA alkaline batteries allow up to 26 hours of playing <br \>
• Headphone jack lets you concentrate on your playing, without disturbing those around you <br \>

Ultra-small mini amps have gained great popularity as “first amps” or ""practice amps."" Their highly cost-effective price allows them to be purchased casually as an accessory. The convenience of battery power and their space-saving ease of use only add to their appeal. Many professional guitarists like these amps for warming up in the dressing room. The casual guitarist may enjoy keeping a mini amp in the office, in the bedroom, or may carry one for inspired performing at any time. With the VOX AC1 already a member of the VOX lineup, the new AC1 RhythmVOX adds a wealth of features never before seen on a mini amp – until now! In particular, the rhythm function rivals that of dedicated units, providing a total of 66 Rhythm/Song Patterns. The AC1 RhythmVOX is a great choice not only as a first amp, but also as a warm-up amp on the road or in your rehearsal space, for practicing using the patterns as a metronome, or even as a rhythm box. It's sure to have a long and warm relationship with any guitarist. <br \>

Powerful Rhythm Features <br \>
As its name suggests, the AC1 RhythmVOX is a guitar amp that includes some cool rhythm features. The ten Rhythm Patterns include not just standards such as 8 beat, 16 beat, and blues; but also funk, reggae, and even complex irregular patterns. There's also one song pattern containing an extended, multi-measure drum part. In addition, each Rhythm Pattern and Song Pattern provides six types of variation, for a total of 66 rhythm variations. Each of them boasts serious sound quality with excellent presence, allowing you to perform with a realistic drum backing. The tempo and volume of each rhythm pattern can be intuitively controlled, and you can quickly recall the rhythm pattern you want. The “Rhythm” section of the AC1 RhythmVOX is both as a guide to help you keep the beat, and as a way to work out your original ideas and riffs. You can also use it as a rhythm trainer for practicing, and as accompaniment that you can enjoy jamming along with. Simply adding backing patterns will double your guitar playing enjoyment. <br \>

Enhanced Amp Performance <br \>
The AC1 RhythmVOX also has a lot to offer as a guitar amp. To begin with, there’s a full complement of gain, tone, and volume controls, letting you dial-in a broad range of sounds to suite your taste. A pair of three-inch speakers delivers a full-bodied sound. Refinements have been made to deliver even more highly developed realistic and full-fledged amp sound, based on the analog circuitry developed for the best-selling amPlug series of headphone amps. Best of all, we’ve added an OVERDRIVE switch to provide more sonic variation. Switch it on for a serious high-gain sound; switch it off for a bright, clean sound. <br \>",No,,,,,0,/b/u/buy_vox_amplifier_ac1_rhythm_vox_bass_india_2.jpg,,,,"Buy AC1 Rhythm VOX Mini Guitar Amplifier with Rhythm. Free Delivery in India. Cash on Delivery (COD)",,"Buy AC1 Rhythm VOX Mini Guitar Amplifier with Rhythm. Free Delivery in India. Cash on Delivery (COD)",,,"Use config","Use config","AC1 Rhythm VOX Mini Guitar Amplifier with Rhythm",,,"Block after Info Column",,3800.0000,0,"The new AC1 RhythmVOX – expanding the limits of the miniature amp to include a rich array of rhythm patterns. ",/b/u/buy_vox_amplifier_ac1_rhythm_vox_bass_india.jpg,,,,,1,2,/b/u/buy_vox_amplifier_ac1_rhythm_vox_bass_india.jpg,,"2014-07-07 08:05:47",ac1-rhythm-vox-mini-guitar-amplifier-with-rhythm,ac1-rhythm-vox-mini-guitar-amplifier-with-rhythm,4,1.2000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/b/u/buy_vox_amplifier_ac1_rhythm_vox_bass_india_2.jpg,,1,0
,,,,"Accessories/Guitar Accessories","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/u/buy_vox_amplifier_ac1_rhythm_vox_bass_india.jpg,,2,0
